id,name,category,hasImg,title,artist
5623,tt0120586,1,1,American History X,Tony Kaye
5624,tt0117883,1,1,Tesis,Alejandro AmenÃ¡bar
5625,tt0412019,1,1,Broken Flowers,Jim Jarmusch
5626,tt2582846,1,1,The Fault in Our Stars,Josh Boone
5627,tt1462054,1,1,Letters to God,"David Nixon, Patrick Doughtie"
5628,tt0246677,1,1,Heaven,Tom Tykwer
5629,tt0069293,1,1,Solyaris,Andrei Tarkovsky
5630,tt1840309,1,1,Divergent,Neil Burger
5631,tt0119396,1,1,Jackie Brown,Quentin Tarantino
5632,tt0337721,1,1,The Snow Walker,Charles Martin Smith
5633,tt0272207,1,1,Narc,Joe Carnahan
5634,tt0285823,1,1,Once Upon a Time in Mexico,Robert Rodriguez
5635,tt0071315,1,1,Chinatown,Roman Polanski
5636,tt0780504,1,1,Drive,Nicolas Winding Refn
5637,tt0123755,1,1,Cube,Vincenzo Natali
5638,tt0395169,1,1,Hotel Rwanda,Terry George
5639,tt0178868,1,1,Ringu,Hideo Nakata
5640,tt0168629,1,1,Dancer in the Dark,Lars von Trier
5641,tt0123755,1,1,Cube,Vincenzo Natali
5642,tt0168629,1,1,Dancer in the Dark,Lars von Trier
5643,tt0178868,1,1,Ringu,Hideo Nakata
5644,tt0395169,1,1,Hotel Rwanda,Terry George
5645,tt0285823,1,1,Once Upon a Time in Mexico,Robert Rodriguez
5646,tt0272207,1,1,Narc,Joe Carnahan
5647,tt0780504,1,1,Drive,Nicolas Winding Refn
5648,tt0071315,1,1,Chinatown,Roman Polanski
5649,tt0069293,1,1,Solyaris,Andrei Tarkovsky
5650,tt0337721,1,1,The Snow Walker,Charles Martin Smith
5651,tt0119396,1,1,Jackie Brown,Quentin Tarantino
5652,tt1840309,1,1,Divergent,Neil Burger
5653,tt0117883,1,1,Tesis,Alejandro AmenÃ¡bar
5654,tt0246677,1,1,Heaven,Tom Tykwer
5655,tt1462054,1,1,Letters to God,"David Nixon, Patrick Doughtie"
5656,tt2582846,1,1,The Fault in Our Stars,Josh Boone
5657,tt0412019,1,1,Broken Flowers,Jim Jarmusch
5658,tt1014763,1,1,Child 44,Daniel Espinosa
5659,tt0465538,1,1,Michael Clayton,Tony Gilroy
5660,tt0120586,1,1,American History X,Tony Kaye
5661,tt0117407,1,1,Pusher,Nicolas Winding Refn
5662,tt0405159,1,1,Million Dollar Baby,Clint Eastwood
5663,tt0081283,1,1,Ordinary People,Robert Redford
5664,tt0112851,1,1,Desperado,Robert Rodriguez
5665,tt0448011,1,1,Knowing,Alex Proyas
5666,tt0879870,1,1,Eat Pray Love,Ryan Murphy
5667,tt0918927,1,1,Doubt,John Patrick Shanley
5668,tt0087182,1,1,Dune,David Lynch
5669,tt1355683,1,1,Black Mass,Scott Cooper
5670,tt0462504,1,1,Rescue Dawn,Werner Herzog
5671,tt0107302,1,1,Kalifornia,Dominic Sena
5672,tt0469623,1,1,Things We Lost in the Fire,Susanne Bier
5673,tt1542852,1,1,Carancho,Pablo Trapero
5674,tt0415607,1,1,Beed-e majnoon,Majid Majidi
5675,tt1800241,1,1,American Hustle,David O. Russell
5676,tt0081505,1,1,The Shining,Stanley Kubrick
5677,tt0469494,1,1,There Will Be Blood,Paul Thomas Anderson
5678,tt2084970,1,1,The Imitation Game,Morten Tyldum
5679,tt1932767,1,1,What Maisie Knew,"Scott McGehee, David Siegel"
5680,tt3409392,1,1,Timbuktu,Abderrahmane Sissako
5681,tt2316411,1,1,Enemy,Denis Villeneuve
5682,tt0463998,1,1,Freedom Writers,Richard LaGravenese
5683,tt0258153,1,1,S1m0ne,Andrew Niccol
5684,tt0108358,1,1,Tombstone,"George P. Cosmatos, Kevin Jarre"
5685,tt0104427,1,1,Hoffa,Danny DeVito
5686,tt0455944,1,1,The Equalizer,Antoine Fuqua
5687,tt0499549,1,1,Avatar,James Cameron
5688,tt0111161,1,1,The Shawshank Redemption,Frank Darabont
5689,tt0218922,1,1,Original Sin,Michael Cristofer
5690,tt0086250,1,1,Scarface,Brian De Palma
5691,tt0074695,1,1,Cross of Iron,Sam Peckinpah
5692,tt0146309,1,1,Thirteen Days,Roger Donaldson
5693,tt0094964,1,1,Dead Ringers,David Cronenberg
5694,tt0814314,1,1,Seven Pounds,Gabriele Muccino
5695,tt1935179,1,1,Mud,Jeff Nichols
5696,tt1591479,1,1,Act of Valor,"Mike McCoy, Scott Waugh"
5697,tt0079522,1,1,Manhattan,Woody Allen
5698,tt1723811,1,1,Shame,Steve McQueen
5699,tt1285016,1,1,The Social Network,David Fincher
5700,tt0064665,1,1,Midnight Cowboy,John Schlesinger
5701,tt0993846,1,1,The Wolf of Wall Street,Martin Scorsese
5702,tt1136608,1,1,District 9,Neill Blomkamp
5703,tt2543164,1,1,Arrival,Denis Villeneuve
5704,tt1605783,1,1,Midnight in Paris,Woody Allen
5705,tt0090967,1,1,Down by Law,Jim Jarmusch
5706,tt0102460,1,1,Mobsters,Michael Karbelnikoff
5707,tt1297919,1,1,Blitz,Elliott Lester
5708,tt0308644,1,1,Finding Neverland,Marc Forster
5709,tt0065207,1,1,Where Eagles Dare,Brian G. Hutton
5710,tt1524137,1,1,Contraband,Baltasar KormÃ¡kur
5711,tt2267998,1,1,Gone Girl,David Fincher
5712,tt0995829,1,1,XXY,LucÃ­a Puenzo
5713,tt0221027,1,1,Blow,Ted Demme
5714,tt0058083,1,1,Fail-Safe,Sidney Lumet
5715,tt0271668,1,1,National Security,Dennis Dugan
5716,tt1527186,1,1,Melancholia,Lars von Trier
5717,tt0986264,1,1,Taare Zameen Par,"Aamir Khan, Amole Gupte"
5718,tt1028528,1,1,Death Proof,Quentin Tarantino
5719,tt0964517,1,1,The Fighter,David O. Russell
5720,tt1821549,1,1,Nebraska,Alexander Payne
5721,tt1091191,1,1,Lone Survivor,Peter Berg
5722,tt0181689,1,1,Minority Report,Steven Spielberg
5723,tt0462465,1,1,Outlander,Howard McCain
5724,tt0445990,1,1,Invincible,Ericson Core
5725,tt2692904,1,1,Locke,Steven Knight
5726,tt0429173,1,1,The Tenants,Danny Green
5727,tt0120689,1,1,The Green Mile,Frank Darabont
5728,tt0105112,1,1,Patriot Games,Phillip Noyce
5729,tt0117913,1,1,A Time to Kill,Joel Schumacher
5730,tt0119822,1,1,As Good as It Gets,James L. Brooks
5731,tt1259521,1,1,The Cabin in the Woods,Drew Goddard
5732,tt0091530,1,1,The Mission,Roland JoffÃ©
5733,tt0338751,1,1,The Aviator,Martin Scorsese
5734,tt0090756,1,1,Blue Velvet,David Lynch
5735,tt0113247,1,1,La haine,Mathieu Kassovitz
5736,tt2278388,1,1,The Grand Budapest Hotel,Wes Anderson
5737,tt0093409,1,1,Lethal Weapon,Richard Donner
5738,tt0816692,1,1,Interstellar,Christopher Nolan
5739,tt0246578,1,1,Donnie Darko,Richard Kelly
5740,tt0411061,1,1,88 Minutes,Jon Avnet
5741,tt0086425,1,1,Terms of Endearment,James L. Brooks
5742,tt1235522,1,1,Broken City,Allen Hughes
5743,tt0072890,1,1,Dog Day Afternoon,Sidney Lumet
5744,tt0212338,1,1,Meet the Parents,Jay Roach
5745,tt0460829,1,1,Inland Empire,David Lynch
5746,tt0078748,1,1,Alien,Ridley Scott
5747,tt0086022,1,1,Nostalghia,Andrei Tarkovsky
5748,tt0096969,1,1,Born on the Fourth of July,Oliver Stone
5749,tt0375912,1,1,Layer Cake,Matthew Vaughn
5750,tt0094663,1,1,Another Woman,Woody Allen
5751,tt2758880,1,1,Kis Uykusu,Nuri Bilge Ceylan
5752,tt0052561,1,1,Anatomy of a Murder,Otto Preminger
5753,tt0061512,1,1,Cool Hand Luke,Stuart Rosenberg
5754,tt0498380,1,1,Letters from Iwo Jima,Clint Eastwood
5755,tt0443543,1,1,The Illusionist,Neil Burger
5756,tt0373926,1,1,The Interpreter,Sydney Pollack
5757,tt0062765,1,1,Bullitt,Peter Yates
5758,tt0446755,1,1,The Painted Veil,John Curran
5759,tt0340855,1,1,Monster,Patty Jenkins
5760,tt0092593,1,1,Au revoir les enfants,Louis Malle
5761,tt0053125,1,1,North by Northwest,Alfred Hitchcock
5762,tt1438534,1,1,Primal,Josh Reed
5763,tt2076220,1,1,Holy Motors,Leos Carax
5764,tt0783233,1,1,Atonement,Joe Wright
5765,tt0065724,1,1,Five Easy Pieces,Bob Rafelson
5766,tt1375666,1,1,Inception,Christopher Nolan
5767,tt0093779,1,1,The Princess Bride,Rob Reiner
5768,tt0822854,1,1,Shooter,Antoine Fuqua
5769,tt0117665,1,1,Sleepers,Barry Levinson
5770,tt0163988,1,1,Bringing Out the Dead,Martin Scorsese
5771,tt0118607,1,1,Amistad,Steven Spielberg
5772,tt1375666,1,1,Inception,Christopher Nolan
5773,tt1189340,1,1,The Lincoln Lawyer,Brad Furman
5774,tt0065724,1,1,Five Easy Pieces,Bob Rafelson
5775,tt0783233,1,1,Atonement,Joe Wright
5776,tt2076220,1,1,Holy Motors,Leos Carax
5777,tt3741834,1,1,Lion,Garth Davis
5778,tt0454876,1,1,Life of Pi,Ang Lee
5779,tt1438534,1,1,Primal,Josh Reed
5780,tt0053125,1,1,North by Northwest,Alfred Hitchcock
5781,tt0092593,1,1,Au revoir les enfants,Louis Malle
5782,tt0075314,1,1,Taxi Driver,Martin Scorsese
5783,tt0047892,1,1,Bob le flambeur,Jean-Pierre Melville
5784,tt0083678,1,1,The Border,Tony Richardson
5785,tt0822854,1,1,Shooter,Antoine Fuqua
5786,tt2758880,1,1,Kis Uykusu,Nuri Bilge Ceylan
5787,tt0096969,1,1,Born on the Fourth of July,Oliver Stone
5788,tt3007512,1,1,The Water Diviner,Russell Crowe
5789,tt0086022,1,1,Nostalghia,Andrei Tarkovsky
5790,tt0059646,1,1,Repulsion,Roman Polanski
5791,tt0266987,1,1,Spy Game,Tony Scott
5792,tt0107048,1,1,Groundhog Day,Harold Ramis
5793,tt0446755,1,1,The Painted Veil,John Curran
5794,tt0062765,1,1,Bullitt,Peter Yates
5795,tt0443543,1,1,The Illusionist,Neil Burger
5796,tt0498380,1,1,Letters from Iwo Jima,Clint Eastwood
5797,tt0765443,1,1,Eastern Promises,David Cronenberg
5798,tt0052561,1,1,Anatomy of a Murder,Otto Preminger
5799,tt1073241,1,1,Nothing But the Truth,Rod Lurie
5800,tt0411061,1,1,88 Minutes,Jon Avnet
5801,tt0246578,1,1,Donnie Darko,Richard Kelly
5802,tt0070047,1,1,The Exorcist,William Friedkin
5803,tt0816692,1,1,Interstellar,Christopher Nolan
5804,tt1772250,1,1,La cara oculta,AndrÃ©s Baiz
5805,tt2278388,1,1,The Grand Budapest Hotel,Wes Anderson
5806,tt0093409,1,1,Lethal Weapon,Richard Donner
5807,tt3569230,1,1,Legend,Brian Helgeland
5808,tt0059592,1,1,Pierrot le fou,Jean-Luc Godard
5809,tt2024544,1,1,12 Years a Slave,Steve McQueen
5810,tt0460829,1,1,Inland Empire,David Lynch
5811,tt4975722,1,1,Moonlight,Barry Jenkins
5812,tt0212338,1,1,Meet the Parents,Jay Roach
5813,tt0247425,1,1,In the Bedroom,Todd Field
5814,tt1235522,1,1,Broken City,Allen Hughes
5815,tt0290002,1,1,Meet the Fockers,Jay Roach
5816,tt0462465,1,1,Outlander,Howard McCain
5817,tt0181689,1,1,Minority Report,Steven Spielberg
5818,tt1091191,1,1,Lone Survivor,Peter Berg
5819,tt1821549,1,1,Nebraska,Alexander Payne
5820,tt0986264,1,1,Taare Zameen Par,"Aamir Khan, Amole Gupte"
5821,tt0271668,1,1,National Security,Dennis Dugan
5822,tt0025316,1,1,It Happened One Night,Frank Capra
5823,tt0316465,1,1,Radio,Michael Tollin
5824,tt0113247,1,1,La haine,Mathieu Kassovitz
5825,tt0338751,1,1,The Aviator,Martin Scorsese
5826,tt0119822,1,1,As Good as It Gets,James L. Brooks
5827,tt0105112,1,1,Patriot Games,Phillip Noyce
5828,tt2692904,1,1,Locke,Steven Knight
5829,tt1605783,1,1,Midnight in Paris,Woody Allen
5830,tt0277027,1,1,I Am Sam,Jessie Nelson
5831,tt1136608,1,1,District 9,Neill Blomkamp
5832,tt0993846,1,1,The Wolf of Wall Street,Martin Scorsese
5833,tt1723811,1,1,Shame,Steve McQueen
5834,tt0125659,1,1,Abre los ojos,Alejandro AmenÃ¡bar
5835,tt1591479,1,1,Act of Valor,"Mike McCoy, Scott Waugh"
5836,tt1935179,1,1,Mud,Jeff Nichols
5837,tt2358891,1,1,La grande bellezza,Paolo Sorrentino
5838,tt0221027,1,1,Blow,Ted Demme
5839,tt1524137,1,1,Contraband,Baltasar KormÃ¡kur
5840,tt0844457,1,1,Nordwand,Philipp StÃ¶lzl
5841,tt0074486,1,1,Eraserhead,David Lynch
5842,tt1297919,1,1,Blitz,Elliott Lester
5843,tt0258153,1,1,S1m0ne,Andrew Niccol
5844,tt0120338,1,1,Titanic,James Cameron
5845,tt0108358,1,1,Tombstone,"George P. Cosmatos, Kevin Jarre"
5846,tt2316411,1,1,Enemy,Denis Villeneuve
5847,tt3409392,1,1,Timbuktu,Abderrahmane Sissako
5848,tt1932767,1,1,What Maisie Knew,"Scott McGehee, David Siegel"
5849,tt0172495,1,1,Gladiator,Ridley Scott
5850,tt0074695,1,1,Cross of Iron,Sam Peckinpah
5851,tt1535612,1,1,The Son of No One,Dito Montiel
5852,tt0218922,1,1,Original Sin,Michael Cristofer
5853,tt0111161,1,1,The Shawshank Redemption,Frank Darabont
5854,tt0499549,1,1,Avatar,James Cameron
5855,tt0455944,1,1,The Equalizer,Antoine Fuqua
5856,tt0104427,1,1,Hoffa,Danny DeVito
5857,tt0096332,1,1,The Unbearable Lightness of Being,Philip Kaufman
5858,tt0112851,1,1,Desperado,Robert Rodriguez
5859,tt0081283,1,1,Ordinary People,Robert Redford
5860,tt0405159,1,1,Million Dollar Baby,Clint Eastwood
5861,tt0117407,1,1,Pusher,Nicolas Winding Refn
5862,tt0120586,1,1,American History X,Tony Kaye
5863,tt0465538,1,1,Michael Clayton,Tony Gilroy
5864,tt0935075,1,1,Rabbit Hole,John Cameron Mitchell
5865,tt2084970,1,1,The Imitation Game,Morten Tyldum
5866,tt0415607,1,1,Beed-e majnoon,Majid Majidi
5867,tt1542852,1,1,Carancho,Pablo Trapero
5868,tt1800241,1,1,American Hustle,David O. Russell
5869,tt0096536,1,0,Around the World in 80 Days,
5870,tt0107302,1,1,Kalifornia,Dominic Sena
5871,tt0462504,1,1,Rescue Dawn,Werner Herzog
5872,tt1355683,1,1,Black Mass,Scott Cooper
5873,tt0879870,1,1,Eat Pray Love,Ryan Murphy
5874,tt0078841,1,1,Being There,Hal Ashby
5875,tt0780504,1,1,Drive,Nicolas Winding Refn
5876,tt0285823,1,1,Once Upon a Time in Mexico,Robert Rodriguez
5877,tt0178868,1,1,Ringu,Hideo Nakata
5878,tt0168629,1,1,Dancer in the Dark,Lars von Trier
5879,tt0123755,1,1,Cube,Vincenzo Natali
5880,tt0412019,1,1,Broken Flowers,Jim Jarmusch
5881,tt1462054,1,1,Letters to God,"David Nixon, Patrick Doughtie"
5882,tt0117883,1,1,Tesis,Alejandro AmenÃ¡bar
5883,tt1840309,1,1,Divergent,Neil Burger
5884,tt0119396,1,1,Jackie Brown,Quentin Tarantino
5885,tt0337721,1,1,The Snow Walker,Charles Martin Smith
5886,tt0069293,1,1,Solyaris,Andrei Tarkovsky
5887,tt0337721,1,1,The Snow Walker,Charles Martin Smith
5888,tt0119396,1,1,Jackie Brown,Quentin Tarantino
5889,tt1840309,1,1,Divergent,Neil Burger
5890,tt0069293,1,1,Solyaris,Andrei Tarkovsky
5891,tt1462054,1,1,Letters to God,"David Nixon, Patrick Doughtie"
5892,tt0412019,1,1,Broken Flowers,Jim Jarmusch
5893,tt0117883,1,1,Tesis,Alejandro AmenÃ¡bar
5894,tt0168629,1,1,Dancer in the Dark,Lars von Trier
5895,tt0178868,1,1,Ringu,Hideo Nakata
5896,tt0123755,1,1,Cube,Vincenzo Natali
5897,tt0780504,1,1,Drive,Nicolas Winding Refn
5898,tt0285823,1,1,Once Upon a Time in Mexico,Robert Rodriguez
5899,tt0078841,1,1,Being There,Hal Ashby
5900,tt0879870,1,1,Eat Pray Love,Ryan Murphy
5901,tt1355683,1,1,Black Mass,Scott Cooper
5902,tt0462504,1,1,Rescue Dawn,Werner Herzog
5903,tt1800241,1,1,American Hustle,David O. Russell
5904,tt0096536,1,0,Around the World in 80 Days,
5905,tt1542852,1,1,Carancho,Pablo Trapero
5906,tt0415607,1,1,Beed-e majnoon,Majid Majidi
5907,tt2084970,1,1,The Imitation Game,Morten Tyldum
5908,tt0935075,1,1,Rabbit Hole,John Cameron Mitchell
5909,tt0107302,1,1,Kalifornia,Dominic Sena
5910,tt0120586,1,1,American History X,Tony Kaye
5911,tt0465538,1,1,Michael Clayton,Tony Gilroy
5912,tt0081283,1,1,Ordinary People,Robert Redford
5913,tt0112851,1,1,Desperado,Robert Rodriguez
5914,tt0096332,1,1,The Unbearable Lightness of Being,Philip Kaufman
5915,tt0117407,1,1,Pusher,Nicolas Winding Refn
5916,tt0405159,1,1,Million Dollar Baby,Clint Eastwood
5917,tt0111161,1,1,The Shawshank Redemption,Frank Darabont
5918,tt0218922,1,1,Original Sin,Michael Cristofer
5919,tt1535612,1,1,The Son of No One,Dito Montiel
5920,tt0104427,1,1,Hoffa,Danny DeVito
5921,tt0455944,1,1,The Equalizer,Antoine Fuqua
5922,tt0499549,1,1,Avatar,James Cameron
5923,tt0074695,1,1,Cross of Iron,Sam Peckinpah
5924,tt2316411,1,1,Enemy,Denis Villeneuve
5925,tt0172495,1,1,Gladiator,Ridley Scott
5926,tt1932767,1,1,What Maisie Knew,"Scott McGehee, David Siegel"
5927,tt3409392,1,1,Timbuktu,Abderrahmane Sissako
5928,tt0108358,1,1,Tombstone,"George P. Cosmatos, Kevin Jarre"
5929,tt0120338,1,1,Titanic,James Cameron
5930,tt0258153,1,1,S1m0ne,Andrew Niccol
5931,tt1524137,1,1,Contraband,Baltasar KormÃ¡kur
5932,tt1297919,1,1,Blitz,Elliott Lester
5933,tt0074486,1,1,Eraserhead,David Lynch
5934,tt0844457,1,1,Nordwand,Philipp StÃ¶lzl
5935,tt0221027,1,1,Blow,Ted Demme
5936,tt2358891,1,1,La grande bellezza,Paolo Sorrentino
5937,tt0125659,1,1,Abre los ojos,Alejandro AmenÃ¡bar
5938,tt1723811,1,1,Shame,Steve McQueen
5939,tt0993846,1,1,The Wolf of Wall Street,Martin Scorsese
5940,tt1935179,1,1,Mud,Jeff Nichols
5941,tt1591479,1,1,Act of Valor,"Mike McCoy, Scott Waugh"
5942,tt1605783,1,1,Midnight in Paris,Woody Allen
5943,tt1136608,1,1,District 9,Neill Blomkamp
5944,tt0277027,1,1,I Am Sam,Jessie Nelson
5945,tt0105112,1,1,Patriot Games,Phillip Noyce
5946,tt0119822,1,1,As Good as It Gets,James L. Brooks
5947,tt2692904,1,1,Locke,Steven Knight
5948,tt0338751,1,1,The Aviator,Martin Scorsese
5949,tt0113247,1,1,La haine,Mathieu Kassovitz
5950,tt0316465,1,1,Radio,Michael Tollin
5951,tt0025316,1,1,It Happened One Night,Frank Capra
5952,tt0271668,1,1,National Security,Dennis Dugan
5953,tt0986264,1,1,Taare Zameen Par,"Aamir Khan, Amole Gupte"
5954,tt0181689,1,1,Minority Report,Steven Spielberg
5955,tt0462465,1,1,Outlander,Howard McCain
5956,tt0290002,1,1,Meet the Fockers,Jay Roach
5957,tt1821549,1,1,Nebraska,Alexander Payne
5958,tt1091191,1,1,Lone Survivor,Peter Berg
5959,tt0247425,1,1,In the Bedroom,Todd Field
5960,tt1235522,1,1,Broken City,Allen Hughes
5961,tt0212338,1,1,Meet the Parents,Jay Roach
5962,tt4975722,1,1,Moonlight,Barry Jenkins
5963,tt0460829,1,1,Inland Empire,David Lynch
5964,tt0059592,1,1,Pierrot le fou,Jean-Luc Godard
5965,tt3569230,1,1,Legend,Brian Helgeland
5966,tt0093409,1,1,Lethal Weapon,Richard Donner
5967,tt2278388,1,1,The Grand Budapest Hotel,Wes Anderson
5968,tt2024544,1,1,12 Years a Slave,Steve McQueen
5969,tt0070047,1,1,The Exorcist,William Friedkin
5970,tt0246578,1,1,Donnie Darko,Richard Kelly
5971,tt0411061,1,1,88 Minutes,Jon Avnet
5972,tt1772250,1,1,La cara oculta,AndrÃ©s Baiz
5973,tt0816692,1,1,Interstellar,Christopher Nolan
5974,tt0765443,1,1,Eastern Promises,David Cronenberg
5975,tt0498380,1,1,Letters from Iwo Jima,Clint Eastwood
5976,tt0443543,1,1,The Illusionist,Neil Burger
5977,tt0373926,1,1,The Interpreter,Sydney Pollack
5978,tt1073241,1,1,Nothing But the Truth,Rod Lurie
5979,tt0052561,1,1,Anatomy of a Murder,Otto Preminger
5980,tt0266987,1,1,Spy Game,Tony Scott
5981,tt0059646,1,1,Repulsion,Roman Polanski
5982,tt0062765,1,1,Bullitt,Peter Yates
5983,tt0446755,1,1,The Painted Veil,John Curran
5984,tt0097441,1,1,Glory,Edward Zwick
5985,tt0107048,1,1,Groundhog Day,Harold Ramis
5986,tt3007512,1,1,The Water Diviner,Russell Crowe
5987,tt0096969,1,1,Born on the Fourth of July,Oliver Stone
5988,tt0086022,1,1,Nostalghia,Andrei Tarkovsky
5989,tt2758880,1,1,Kis Uykusu,Nuri Bilge Ceylan
5990,tt0822854,1,1,Shooter,Antoine Fuqua
5991,tt0083678,1,1,The Border,Tony Richardson
5992,tt0047892,1,1,Bob le flambeur,Jean-Pierre Melville
5993,tt0075314,1,1,Taxi Driver,Martin Scorsese
5994,tt0092593,1,1,Au revoir les enfants,Louis Malle
5995,tt0053125,1,1,North by Northwest,Alfred Hitchcock
5996,tt1438534,1,1,Primal,Josh Reed
5997,tt0454876,1,1,Life of Pi,Ang Lee
5998,tt0065724,1,1,Five Easy Pieces,Bob Rafelson
5999,tt1189340,1,1,The Lincoln Lawyer,Brad Furman
6000,tt1375666,1,1,Inception,Christopher Nolan
6001,tt3741834,1,1,Lion,Garth Davis
6002,tt2076220,1,1,Holy Motors,Leos Carax
6003,tt0783233,1,1,Atonement,Joe Wright
6004,tt0454876,1,1,Life of Pi,Ang Lee
6005,tt0053125,1,1,North by Northwest,Alfred Hitchcock
6006,tt0092593,1,1,Au revoir les enfants,Louis Malle
6007,tt2076220,1,1,Holy Motors,Leos Carax
6008,tt3741834,1,1,Lion,Garth Davis
6009,tt1189340,1,1,The Lincoln Lawyer,Brad Furman
6010,tt0083678,1,1,The Border,Tony Richardson
6011,tt0093779,1,1,The Princess Bride,Rob Reiner
6012,tt0075314,1,1,Taxi Driver,Martin Scorsese
6013,tt0117665,1,1,Sleepers,Barry Levinson
6014,tt0047892,1,1,Bob le flambeur,Jean-Pierre Melville
6015,tt0118607,1,1,Amistad,Steven Spielberg
6016,tt0163988,1,1,Bringing Out the Dead,Martin Scorsese
6017,tt3007512,1,1,The Water Diviner,Russell Crowe
6018,tt0094663,1,1,Another Woman,Woody Allen
6019,tt0375912,1,1,Layer Cake,Matthew Vaughn
6020,tt0061512,1,1,Cool Hand Luke,Stuart Rosenberg
6021,tt1073241,1,1,Nothing But the Truth,Rod Lurie
6022,tt0443543,1,1,The Illusionist,Neil Burger
6023,tt0498380,1,1,Letters from Iwo Jima,Clint Eastwood
6024,tt0765443,1,1,Eastern Promises,David Cronenberg
6025,tt0107048,1,1,Groundhog Day,Harold Ramis
6026,tt0062765,1,1,Bullitt,Peter Yates
6027,tt0059646,1,1,Repulsion,Roman Polanski
6028,tt0266987,1,1,Spy Game,Tony Scott
6029,tt0340855,1,1,Monster,Patty Jenkins
6030,tt2024544,1,1,12 Years a Slave,Steve McQueen
6031,tt0093409,1,1,Lethal Weapon,Richard Donner
6032,tt3569230,1,1,Legend,Brian Helgeland
6033,tt0059592,1,1,Pierrot le fou,Jean-Luc Godard
6034,tt0816692,1,1,Interstellar,Christopher Nolan
6035,tt1772250,1,1,La cara oculta,AndrÃ©s Baiz
6036,tt0070047,1,1,The Exorcist,William Friedkin
6037,tt0086425,1,1,Terms of Endearment,James L. Brooks
6038,tt1235522,1,1,Broken City,Allen Hughes
6039,tt0072890,1,1,Dog Day Afternoon,Sidney Lumet
6040,tt0247425,1,1,In the Bedroom,Todd Field
6041,tt0460829,1,1,Inland Empire,David Lynch
6042,tt0212338,1,1,Meet the Parents,Jay Roach
6043,tt4975722,1,1,Moonlight,Barry Jenkins
6044,tt0078748,1,1,Alien,Ridley Scott
6045,tt1527186,1,1,Melancholia,Lars von Trier
6046,tt0986264,1,1,Taare Zameen Par,"Aamir Khan, Amole Gupte"
6047,tt0058083,1,1,Fail-Safe,Sidney Lumet
6048,tt0964517,1,1,The Fighter,David O. Russell
6049,tt1028528,1,1,Death Proof,Quentin Tarantino
6050,tt1091191,1,1,Lone Survivor,Peter Berg
6051,tt1821549,1,1,Nebraska,Alexander Payne
6052,tt0290002,1,1,Meet the Fockers,Jay Roach
6053,tt0445990,1,1,Invincible,Ericson Core
6054,tt0181689,1,1,Minority Report,Steven Spielberg
6055,tt0429173,1,1,The Tenants,Danny Green
6056,tt2692904,1,1,Locke,Steven Knight
6057,tt0117913,1,1,A Time to Kill,Joel Schumacher
6058,tt0120689,1,1,The Green Mile,Frank Darabont
6059,tt1259521,1,1,The Cabin in the Woods,Drew Goddard
6060,tt0025316,1,1,It Happened One Night,Frank Capra
6061,tt0113247,1,1,La haine,Mathieu Kassovitz
6062,tt0316465,1,1,Radio,Michael Tollin
6063,tt0090756,1,1,Blue Velvet,David Lynch
6064,tt0338751,1,1,The Aviator,Martin Scorsese
6065,tt0091530,1,1,The Mission,Roland JoffÃ©
6066,tt1591479,1,1,Act of Valor,"Mike McCoy, Scott Waugh"
6067,tt0064665,1,1,Midnight Cowboy,John Schlesinger
6068,tt1285016,1,1,The Social Network,David Fincher
6069,tt0993846,1,1,The Wolf of Wall Street,Martin Scorsese
6070,tt0125659,1,1,Abre los ojos,Alejandro AmenÃ¡bar
6071,tt0079522,1,1,Manhattan,Woody Allen
6072,tt0277027,1,1,I Am Sam,Jessie Nelson
6073,tt0090967,1,1,Down by Law,Jim Jarmusch
6074,tt1605783,1,1,Midnight in Paris,Woody Allen
6075,tt2543164,1,1,Arrival,Denis Villeneuve
6076,tt0308644,1,1,Finding Neverland,Marc Forster
6077,tt0844457,1,1,Nordwand,Philipp StÃ¶lzl
6078,tt0074486,1,1,Eraserhead,David Lynch
6079,tt0102460,1,1,Mobsters,Michael Karbelnikoff
6080,tt1297919,1,1,Blitz,Elliott Lester
6081,tt1524137,1,1,Contraband,Baltasar KormÃ¡kur
6082,tt0065207,1,1,Where Eagles Dare,Brian G. Hutton
6083,tt2267998,1,1,Gone Girl,David Fincher
6084,tt2358891,1,1,La grande bellezza,Paolo Sorrentino
6085,tt0995829,1,1,XXY,LucÃ­a Puenzo
6086,tt0221027,1,1,Blow,Ted Demme
6087,tt3409392,1,1,Timbuktu,Abderrahmane Sissako
6088,tt0172495,1,1,Gladiator,Ridley Scott
6089,tt2316411,1,1,Enemy,Denis Villeneuve
6090,tt0463998,1,1,Freedom Writers,Richard LaGravenese
6091,tt0120338,1,1,Titanic,James Cameron
6092,tt0108358,1,1,Tombstone,"George P. Cosmatos, Kevin Jarre"
6093,tt0104427,1,1,Hoffa,Danny DeVito
6094,tt1535612,1,1,The Son of No One,Dito Montiel
6095,tt0218922,1,1,Original Sin,Michael Cristofer
6096,tt0111161,1,1,The Shawshank Redemption,Frank Darabont
6097,tt0086250,1,1,Scarface,Brian De Palma
6098,tt0094964,1,1,Dead Ringers,David Cronenberg
6099,tt0814314,1,1,Seven Pounds,Gabriele Muccino
6100,tt0146309,1,1,Thirteen Days,Roger Donaldson
