idx,term_id,term,relevance,x,y,z
44,5038,latest,-7.065899848937988,3.3391068815002996,2.6902724517962553,0.4798361681948299
45,315,decade,-7.086100101470947,4.747605286894367,4.02760284351848,0.6824813811805279
46,85,genre,-7.093500137329102,6.085374019799909,6.884187288043788,0.7296574377992558
47,770,country,-7.094799995422363,3.6617645492109463,4.18105492696411,0.9570381176528714
48,1102,actually,-7.100399971008301,4.693459626879202,4.3268541814549515,0.8975536251534828
49,52,didn,-7.104100227355957,3.6969022273252388,2.6371863177694848,0.41191968477555274
50,759,cast,-7.142300128936768,4.260113743713417,6.411761483966231,0.5358520180648957
51,1654,strong,-7.146100044250488,3.358271991071611,3.460327885079543,0.42067921931648783
52,3520,social,-7.24429988861084,2.37857806968955,1.7932804966734177,0.24935204117878706
53,6682,entertainment,-7.2835001945495605,1.9562143254352498,1.4438834114854884,0.17064788146116555
54,796,frontman,-7.326099872589111,1.567236194509161,1.106034261442062,0.09613886598219756
55,20439,tarantino,-7.389800071716309,0.8195387407988514,0.4799263555272199,-0.03970379223859167
56,2001,satire,-7.444399833679199,1.0238924298089467,0.6490146915952676,-0.001991336304639833
57,4724,oberst,-7.448999881744385,0.23248001992667808,-0.011664591030096835,-0.1454322842034606
58,1024,murray,-7.4608001708984375,-0.5654400060449754,-0.6496014914781033,-0.29114977973221073
59,4199,edward,-7.497300148010254,-0.2562488846890729,-0.40848897637037246,-0.23048015870993355
60,2497,killer,-7.511499881744385,1.4189062572691962,0.9867715285897168,0.07299937647776845
61,14231,cinematographer,-7.5630998611450195,-1.5781067565756757,-1.2394140031392002,-0.44812436379099785
62,5653,laugh,-7.593299865722656,1.4898254244724343,1.0563461736415447,0.08831761686181047
63,20390,neeson,-7.651100158691406,-1.7963091287744524,-1.5129160987317791,-0.41509205650269393
64,19460,herndon,-7.717700004577637,-4.490918535734292,-4.6151260330263915,-0.35637960328030704
65,20478,coens,-7.828700065612793,-1.7018942469614802,-1.4225384504178946,-0.47428846958825993
66,18926,boyhood,-7.90310001373291,-2.896019246032931,-2.5618785347506243,-0.5187691470906525
67,17931,walsh,-7.907599925994873,-2.6374840621216182,-1.9500509314378303,-0.46185294460499454
68,20406,quentin,-7.9207000732421875,-2.803667749665807,-2.339682926993075,-0.7995972710178061
69,12959,elle,-7.9633002281188965,-2.541609714925928,-2.1777142438861503,-0.4933757044167952
70,3028,spike,-8.137100219726562,-1.374656315529902,-1.2902667695974577,-0.36250698627466993
71,3869,oldman,-8.14229965209961,-4.395663997657265,-4.533417445712284,-0.7858439429774232
72,17633,believable,-8.155799865722656,-1.113819395080648,-1.0636611425783506,-0.38148497853454977
73,13847,danzig,-8.193599700927734,-3.3787776233510702,-2.8549763128634824,-0.5224373450053414
74,10799,network,-8.234100341796875,-0.9456890599814055,-0.9553725149122169,-0.35663574117777436
75,12686,running_time,-8.2524995803833,-1.1988706396079791,-1.226654703537517,-0.3573383427616379
76,20114,rupert,-8.26259994506836,-4.519211790520016,-4.655609392220641,-0.7684584116871386
77,20069,alp,-8.283699989318848,-3.3622923871651373,-3.181445596546015,-0.6621558089136216
78,13431,tillman,-8.31980037689209,-3.394695114346801,-3.310852211364496,-0.8109940706502591
79,12991,serial,-8.330100059509277,-1.8657910470513985,-2.106896272787598,-0.5234239535752462
80,6775,maclean,-8.332300186157227,-1.2949666171192924,-1.3713827290846268,-0.4920541692873342
81,16465,serial_killer,-8.347700119018555,-2.3818637844441115,-2.760116273751164,-0.5468727700732884
82,10465,twin_peak,-8.356100082397461,-2.574115092825909,-2.1582163682023556,-0.4358444195316446
83,4238,photography,-8.42039966583252,-2.19962333311916,-1.8725034925215605,-0.562235804599005
84,4721,nebraska,-8.446399688720703,-3.720885386434543,-3.239638003155151,-0.8017916355851006
85,19429,fujiya,-8.453200340270996,-4.527312225513729,-6.366559425031169,-0.7678320688858327
86,18077,miyagi,-8.458499908447266,-4.492073626703164,-6.325361925604538,-0.7733007165319599
87,19430,fujiya_miyagi,-8.525899887084961,-4.600700391320457,-6.468121411461845,-0.7748589819825835
88,20450,reiner,-8.618000030517578,-3.6908221347575885,-3.756933635699567,-0.6193479671278813
89,19534,busily,-8.625800132751465,-6.010614093740149,-7.101570235545918,-0.8589015080543898
90,17900,persistence,-8.635499954223633,-4.9925885765969165,-5.109030634066532,-0.5546171735412506
91,13044,love_hate,-8.678799629211426,-3.6024925218688146,-3.2367321482821394,-0.4031302695555356
92,13023,spotless,-8.774299621582031,-4.0278700453337315,-3.7591067580334347,-0.6383966063522679
93,18116,twisty,-8.798299789428711,-4.158777162757456,-4.104991336754548,-0.6214413514876671
94,19315,doodle,-8.809100151062012,-4.896369323217432,-4.891828302626435,-0.595982607359604
95,20362,welles,-8.84749984741211,-3.0422422245940557,-2.6371404332901935,-0.49539016457016105
96,16672,overrated,-8.8503999710083,-4.758338116535474,-4.397321989934313,-0.5766858218388501
97,16459,funniest,-8.864999771118164,-5.650032930259501,-5.933100826880732,-0.5399624429206654
98,7058,trifle,-8.892800331115723,-3.489243138488516,-3.507265284704227,-0.3916732342247702
99,14207,solidly,-8.899800300598145,-4.528599026126927,-4.148239989455737,-0.6704985116288547
100,11110,inexorably,-8.928099632263184,-5.486865863850523,-5.633963821635101,-0.5801211310504643
101,14457,cannily,-8.951499938964844,-6.453301378183077,-8.091426961440144,-0.3519371483543507
102,6271,sweetheart,-8.957900047302246,-4.154045823320412,-4.178191973768937,-0.432197753116665
103,20452,dolan,-8.979900360107422,-3.9201330530234086,-3.3256168157009265,-0.5744828661226126
104,19775,dispensed,-9.027700424194336,-6.628722677197886,-7.668728169020359,-0.7389897526942406
105,7228,tripe,-9.03950023651123,-6.616351093699729,-7.783803624747877,-0.3183635179706911
106,15945,narcissism,-9.083900451660156,-5.855614183555114,-6.676919769156442,-0.7443025796287848
107,9067,ill,-9.096099853515625,-6.047621164012029,-6.990183936534792,-0.6647145571407813
108,17701,starsailor,-9.100500106811523,-6.0451082419835815,-7.026160581383124,-0.10476911645866002
109,15718,derby,-9.100899696350098,-5.495527685049668,-5.752250812753976,-0.5406443176788245
110,19274,revving,-9.159199714660645,-6.041374637408734,-6.689882694145709,-0.3859449958872096
111,14206,slumming,-9.175700187683105,-6.044236786563206,-6.652746065920496,-0.5377875357185672
112,15029,stagger,-9.181699752807617,-5.7121512149851315,-6.290054647905483,-0.5690136439762965
113,10763,propels,-9.249600410461426,-6.291381952441817,-7.10245911274998,-0.7419859207770382
114,14961,masturbatory,-9.258399963378906,-6.058473878236504,-7.6625956385548815,-0.408576312606223
115,13178,sublimity,-9.260199546813965,-6.634825835318039,-7.944096046912512,-0.6982546966921162
116,11525,ireland,-9.273799896240234,-5.8509569042727545,-7.389459253029121,-0.38466463664459694
117,18922,lunging,-9.281900405883789,-5.985312352597263,-7.677386813959165,-0.6349904994134788
118,19426,hateful,-9.282699584960938,-4.708628536367992,-4.765187853507082,-0.4250239285236893
119,12774,unassumingly,-9.301300048828125,-6.195367731338811,-7.806414956612673,-0.8486906984748137
120,20104,kerry,-9.426600456237793,-6.852456619163888,-8.43959399148183,-0.5922555326319665
121,5614,wrestler,-9.438599586486816,-4.682107759430508,-4.804901059082918,-0.6709897945463125
122,19157,qualification,-9.81149959564209,-5.400623547163217,-5.645523599761608,-0.5492423327205453
123,11085,materialism,-9.955300331115723,-6.6135088380667275,-8.34901096381222,-0.6404231569591553
